subject,activity,variable,mean
1,WALKING_UPSTAIRS,fBodyAccl_JerkMeanFreq-Y,-0.5094955316981132
1,WALKING_UPSTAIRS,fBodyAccl_JerkMeanFreq-Z,-0.5511042841509434
1,WALKING_UPSTAIRS,fBodyAccl_JerkStdv-X,-0.46190702584905663
1,WALKING_UPSTAIRS,fBodyAccl_JerkStdv-Y,-0.38177706528301886
1,WALKING_UPSTAIRS,fBodyAccl_JerkStdv-Z,-0.726040200754717
1,WALKING_UPSTAIRS,fBodyAccl_MagMean,-0.35239594471698116
1,WALKING_UPSTAIRS,fBodyAccl_MagMeanFreq,-0.09774334964150944
1,WALKING_UPSTAIRS,fBodyAccl_MagStdv,-0.41626010150943393
1,WALKING_UPSTAIRS,fBodyAccl_Mean-X,-0.4043217841509434
1,WALKING_UPSTAIRS,fBodyAccl_Mean-Y,-0.19097672081132075
1,WALKING_UPSTAIRS,fBodyAccl_Mean-Z,-0.4333497020754717
1,WALKING_UPSTAIRS,fBodyAccl_MeanFreq-X,-0.4187350003773585
1,WALKING_UPSTAIRS,fBodyAccl_MeanFreq-Y,-0.16069721351698113
1,WALKING_UPSTAIRS,fBodyAccl_MeanFreq-Z,-0.5201147935849056
1,WALKING_UPSTAIRS,fBodyAccl_Stdv-X,-0.3374281886792453
1,WALKING_UPSTAIRS,fBodyAccl_Stdv-Y,0.021769510656603774
1,WALKING_UPSTAIRS,fBodyAccl_Stdv-Z,0.08595655438490565
1,WALKING_UPSTAIRS,fBodyGyro_JerkMagMean,-0.6346650820754717
1,WALKING_UPSTAIRS,fBodyGyro_JerkMagMeanFreq,0.11427734245471699
1,WALKING_UPSTAIRS,fBodyGyro_JerkMagStdv,-0.693930521509434
1,WALKING_UPSTAIRS,fBodyGyro_MagMean,-0.3259614573962264
1,WALKING_UPSTAIRS,fBodyGyro_MagMeanFreq,-0.21930337611056605
1,WALKING_UPSTAIRS,fBodyGyro_MagStdv,-0.18298551826415094
1,WALKING_UPSTAIRS,fBodyGyro_Mean-X,-0.4926116679245283
1,WALKING_UPSTAIRS,fBodyGyro_Mean-Y,-0.3194746090566038
1,WALKING_UPSTAIRS,fBodyGyro_Mean-Z,-0.4535972130188679
1,WALKING_UPSTAIRS,fBodyGyro_MeanFreq-X,-0.18745024773773586
1,WALKING_UPSTAIRS,fBodyGyro_MeanFreq-Y,-0.4735747866037736
1,WALKING_UPSTAIRS,fBodyGyro_MeanFreq-Z,-0.13337390425849058
1,WALKING_UPSTAIRS,fBodyGyro_Stdv-X,-0.565892490754717
1,WALKING_UPSTAIRS,fBodyGyro_Stdv-Y,0.15153890556603775
1,WALKING_UPSTAIRS,fBodyGyro_Stdv-Z,-0.57170784
1,WALKING_UPSTAIRS,tBodyAccl_JerkMagMean,-0.4665034462264151
1,WALKING_UPSTAIRS,tBodyAccl_JerkMagStdv,-0.4789916220754717
1,WALKING_UPSTAIRS,tBodyAccl_JerkMean-X,0.10137272992264151
1,WALKING_UPSTAIRS,tBodyAccl_JerkMean-Y,0.019486307618867927
1,WALKING_UPSTAIRS,tBodyAccl_JerkMean-Z,-0.04556254491132076
1,WALKING_UPSTAIRS,tBodyAccl_JerkStdv-X,-0.44684388773584904
1,WALKING_UPSTAIRS,tBodyAccl_JerkStdv-Y,-0.37827442603773587
1,WALKING_UPSTAIRS,tBodyAccl_JerkStdv-Z,-0.7065935309433963
1,WALKING_UPSTAIRS,tBodyAccl_MagMean,-0.12992763073584906
1,WALKING_UPSTAIRS,tBodyAccl_MagStdv,-0.32497092924528304
1,WALKING_UPSTAIRS,tBodyAccl_Mean-X,0.2554616896226415
1,WALKING_UPSTAIRS,tBodyAccl_Mean-Y,-0.023953149264339623
1,WALKING_UPSTAIRS,tBodyAccl_Mean-Z,-0.09730200209433962
1,WALKING_UPSTAIRS,tBodyAccl_Stdv-X,-0.35470802509433963
1,WALKING_UPSTAIRS,tBodyAccl_Stdv-Y,-0.0023202650169811324
1,WALKING_UPSTAIRS,tBodyAccl_Stdv-Z,-0.019479238847169813
1,WALKING_UPSTAIRS,tBodyGyro_JerkMagMean,-0.5948828650943396
1,WALKING_UPSTAIRS,tBodyGyro_JerkMagStdv,-0.6485530443396227
1,WALKING_UPSTAIRS,tBodyGyro_JerkMean-X,-0.12223276801132076
1,WALKING_UPSTAIRS,tBodyGyro_JerkMean-Y,-0.042148588450943394
1,WALKING_UPSTAIRS,tBodyGyro_JerkMean-Z,-0.0407125527654717
1,WALKING_UPSTAIRS,tBodyGyro_JerkStdv-X,-0.614786508490566
1,WALKING_UPSTAIRS,tBodyGyro_JerkStdv-Y,-0.6016966562264151
1,WALKING_UPSTAIRS,tBodyGyro_JerkStdv-Z,-0.606332002264151
1,WALKING_UPSTAIRS,tBodyGyro_MagMean,-0.12673558996981132
1,WALKING_UPSTAIRS,tBodyGyro_MagStdv,-0.14861931805283018
1,WALKING_UPSTAIRS,tBodyGyro_Mean-X,0.05054937975471698
1,WALKING_UPSTAIRS,tBodyGyro_Mean-Y,-0.16617001508867923
1,WALKING_UPSTAIRS,tBodyGyro_Mean-Z,0.05835954639811321
1,WALKING_UPSTAIRS,tBodyGyro_Stdv-X,-0.5448711045283019
1,WALKING_UPSTAIRS,tBodyGyro_Stdv-Y,0.0041051837981132076
1,WALKING_UPSTAIRS,tBodyGyro_Stdv-Z,-0.5071686749056604
1,WALKING_UPSTAIRS,tGravAccl_MagMean,-0.12992763073584906
1,WALKING_UPSTAIRS,tGravAccl_MagStdv,-0.32497092924528304
1,WALKING_UPSTAIRS,tGravAccl_Mean-X,0.8933510975471698
1,WALKING_UPSTAIRS,tGravAccl_Mean-Y,-0.36215336433962264
1,WALKING_UPSTAIRS,tGravAccl_Mean-Z,-0.07540293975471699
1,WALKING_UPSTAIRS,tGravAccl_Stdv-X,-0.9563670279245283
1,WALKING_UPSTAIRS,tGravAccl_Stdv-Y,-0.9528492332075472
1,WALKING_UPSTAIRS,tGravAccl_Stdv-Z,-0.9123794103773585
2,LAYING,fBodyAccl_JerkMagMean,-0.9853741147916667
2,LAYING,fBodyAccl_JerkMagMeanFreq,0.3417585745
2,LAYING,fBodyAccl_JerkMagStdv,-0.9845684891666666
2,LAYING,fBodyAccl_JerkMean-X,-0.9858136308333333
2,LAYING,fBodyAccl_JerkMean-Y,-0.9827682504166667
2,LAYING,fBodyAccl_JerkMean-Z,-0.9861971345833334
2,LAYING,fBodyAccl_JerkMeanFreq-X,0.159808328563875
2,LAYING,fBodyAccl_JerkMeanFreq-Y,0.1212064240125
2,LAYING,fBodyAccl_JerkMeanFreq-Z,0.19055821814583332
2,LAYING,fBodyAccl_JerkStdv-X,-0.9872502558333334
2,LAYING,fBodyAccl_JerkStdv-Y,-0.9849873929166667
2,LAYING,fBodyAccl_JerkStdv-Z,-0.9893453685416667
2,LAYING,fBodyAccl_MagMean,-0.9751101964583333
2,LAYING,fBodyAccl_MagMeanFreq,0.2662982125
2,LAYING,fBodyAccl_MagStdv,-0.9751213879166667
2,LAYING,fBodyAccl_Mean-X,-0.9767250597916667
2,LAYING,fBodyAccl_Mean-Y,-0.9798008779166667
2,LAYING,fBodyAccl_Mean-Z,-0.984380981875
2,LAYING,fBodyAccl_MeanFreq-X,-0.14648279259166666
2,LAYING,fBodyAccl_MeanFreq-Y,0.2572894655
2,LAYING,fBodyAccl_MeanFreq-Z,0.4025325533958333
2,LAYING,fBodyAccl_Stdv-X,-0.9732464820833333
2,LAYING,fBodyAccl_Stdv-Y,-0.981025105625
2,LAYING,fBodyAccl_Stdv-Z,-0.984792185
2,LAYING,fBodyGyro_JerkMagMean,-0.9902487022916666
2,LAYING,fBodyGyro_JerkMagMeanFreq,0.26480150539583336
2,LAYING,fBodyGyro_JerkMagStdv,-0.9894926604166667
2,LAYING,fBodyGyro_MagMean,-0.9721129727083333
2,LAYING,fBodyGyro_MagMeanFreq,0.01856447223125
2,LAYING,fBodyGyro_MagStdv,-0.96109837875
2,LAYING,fBodyGyro_Mean-X,-0.9864311425
2,LAYING,fBodyGyro_Mean-Y,-0.9833216354166666
2,LAYING,fBodyGyro_Mean-Z,-0.9626718875
2,LAYING,fBodyGyro_MeanFreq-X,0.10261131938125
2,LAYING,fBodyGyro_MeanFreq-Y,0.042280668393750005
2,LAYING,fBodyGyro_MeanFreq-Z,0.05529859864791667
2,LAYING,fBodyGyro_Stdv-X,-0.9888606858333333
2,LAYING,fBodyGyro_Stdv-Y,-0.9819106164583333
2,LAYING,fBodyGyro_Stdv-Z,-0.9631742222916667
2,LAYING,tBodyAccl_JerkMagMean,-0.9877416960416666
2,LAYING,tBodyAccl_JerkMagStdv,-0.98551807625
2,LAYING,tBodyAccl_JerkMean-X,0.08259725116666666
2,LAYING,tBodyAccl_JerkMean-Y,0.012254788451875
2,LAYING,tBodyAccl_JerkMean-Z,-0.0018026489562499998
2,LAYING,tBodyAccl_JerkStdv-X,-0.98587216875
2,LAYING,tBodyAccl_JerkStdv-Y,-0.98317254125
2,LAYING,tBodyAccl_JerkStdv-Z,-0.988442014375
2,LAYING,tBodyAccl_MagMean,-0.9774354852083333
2,LAYING,tBodyAccl_MagStdv,-0.9728739129166667
2,LAYING,tBodyAccl_Mean-X,0.2813734039583333
2,LAYING,tBodyAccl_Mean-Y,-0.018158739758333334
2,LAYING,tBodyAccl_Mean-Z,-0.10724561041666666
2,LAYING,tBodyAccl_Stdv-X,-0.9740594647916667
2,LAYING,tBodyAccl_Stdv-Y,-0.98027739875
2,LAYING,tBodyAccl_Stdv-Z,-0.984233296875
2,LAYING,tBodyGyro_JerkMagMean,-0.9917670741666667
2,LAYING,tBodyGyro_JerkMagStdv,-0.9897180952083333
2,LAYING,tBodyGyro_JerkMean-X,-0.10197413420833333
2,LAYING,tBodyGyro_JerkMean-Y,-0.035859017608333335
2,LAYING,tBodyGyro_JerkMean-Z,-0.07017830208333334
2,LAYING,tBodyGyro_JerkStdv-X,-0.9932358491666666
2,LAYING,tBodyGyro_JerkStdv-Y,-0.9895675379166666
2,LAYING,tBodyGyro_JerkStdv-Z,-0.98803582125
2,LAYING,tBodyGyro_MagMean,-0.9500115695833333
2,LAYING,tBodyGyro_MagStdv,-0.9611640539583334
2,LAYING,tBodyGyro_Mean-X,-0.01847660675
2,LAYING,tBodyGyro_Mean-Y,-0.11180082458333333
2,LAYING,tBodyGyro_Mean-Z,0.14488284610416666
2,LAYING,tBodyGyro_Stdv-X,-0.9882752329166666
2,LAYING,tBodyGyro_Stdv-Y,-0.9822916089583333
2,LAYING,tBodyGyro_Stdv-Z,-0.9603065604166666
2,LAYING,tGravAccl_MagMean,-0.9774354852083333
2,LAYING,tGravAccl_MagStdv,-0.9728739129166667
2,LAYING,tGravAccl_Mean-X,-0.509754238125
2,LAYING,tGravAccl_Mean-Y,0.752536639375
2,LAYING,tGravAccl_Mean-Z,0.6468348795833333
2,LAYING,tGravAccl_Stdv-X,-0.9590144414583334
2,LAYING,tGravAccl_Stdv-Y,-0.9882118652083334
2,LAYING,tGravAccl_Stdv-Z,-0.984230418125
2,SITTING,fBodyAccl_JerkMagMean,-0.9838746989130435
2,SITTING,fBodyAccl_JerkMagMeanFreq,0.28006242395652176
2,SITTING,fBodyAccl_JerkMagStdv,-0.9841241858695652
2,SITTING,fBodyAccl_JerkMean-X,-0.9878487936956521
2,SITTING,fBodyAccl_JerkMean-Y,-0.977139702826087
2,SITTING,fBodyAccl_JerkMean-Z,-0.9851290502173913
2,SITTING,fBodyAccl_JerkMeanFreq-X,0.3055468180847826
2,SITTING,fBodyAccl_JerkMeanFreq-Y,0.026244864713478262
2,SITTING,fBodyAccl_JerkMeanFreq-Z,0.09290306303695653
2,SITTING,fBodyAccl_JerkStdv-X,-0.9894591073913044
2,SITTING,fBodyAccl_JerkStdv-Y,-0.9808042284782609
2,SITTING,fBodyAccl_JerkStdv-Z,-0.9885708041304347
2,SITTING,fBodyAccl_MagMean,-0.9612737482608695
2,SITTING,fBodyAccl_MagMeanFreq,0.13093420285434784
2,SITTING,fBodyAccl_MagStdv,-0.955575602173913
2,SITTING,fBodyAccl_Mean-X,-0.985803840652174
2,SITTING,fBodyAccl_Mean-Y,-0.9573434984782608
2,SITTING,fBodyAccl_Mean-Z,-0.9701621726086956
2,SITTING,fBodyAccl_MeanFreq-X,0.08519282071
2,SITTING,fBodyAccl_MeanFreq-Y,0.15019395616304348
2,SITTING,fBodyAccl_MeanFreq-Z,0.09606467595869565
2,SITTING,fBodyAccl_Stdv-X,-0.98736209
2,SITTING,fBodyAccl_Stdv-Y,-0.9500737541304348
2,SITTING,fBodyAccl_Stdv-Z,-0.9568628641304348
2,SITTING,fBodyGyro_JerkMagMean,-0.9898619508695652
2,SITTING,fBodyGyro_JerkMagMeanFreq,0.1947221493
2,SITTING,fBodyGyro_JerkMagStdv,-0.9896329089130435
2,SITTING,fBodyGyro_MagMean,-0.9718405960869565
2,SITTING,fBodyGyro_MagMeanFreq,-0.10635890917391305
2,SITTING,fBodyGyro_MagStdv,-0.9613857452173913
2,SITTING,fBodyGyro_Mean-X,-0.9826213895652174
2,SITTING,fBodyGyro_Mean-Y,-0.9821009236956522
2,SITTING,fBodyGyro_Mean-Z,-0.9598148223913043
2,SITTING,fBodyGyro_MeanFreq-X,0.13052312089130436
2,SITTING,fBodyGyro_MeanFreq-Y,-0.19214273791304348
2,SITTING,fBodyGyro_MeanFreq-Z,0.0409472348676087
2,SITTING,fBodyGyro_Stdv-X,-0.9868085015217392
2,SITTING,fBodyGyro_Stdv-Y,-0.9773561886956522
2,SITTING,fBodyGyro_Stdv-Z,-0.9635226597826086
2,SITTING,tBodyAccl_JerkMagMean,-0.9867747130434783
2,SITTING,tBodyAccl_JerkMagStdv,-0.9844758680434783
2,SITTING,tBodyAccl_JerkMean-X,0.0722564387173913
2,SITTING,tBodyAccl_JerkMean-Y,0.011695451132391305
2,SITTING,tBodyAccl_JerkMean-Z,0.0076054692986956525
2,SITTING,tBodyAccl_JerkStdv-X,-0.9880558541304347
2,SITTING,tBodyAccl_JerkStdv-Y,-0.9779839554347826
2,SITTING,tBodyAccl_JerkStdv-Z,-0.9875182117391305
2,SITTING,tBodyAccl_MagMean,-0.9678936239130435
2,SITTING,tBodyAccl_MagStdv,-0.9530814441304348
2,SITTING,tBodyAccl_Mean-X,0.27708735173913046
2,SITTING,tBodyAccl_Mean-Y,-0.01568799372826087
2,SITTING,tBodyAccl_Mean-Z,-0.10921827245652174
2,SITTING,tBodyAccl_Stdv-X,-0.9868222795652174
2,SITTING,tBodyAccl_Stdv-Y,-0.9507044991304348
2,SITTING,tBodyAccl_Stdv-Z,-0.9598281717391304
2,SITTING,tBodyGyro_JerkMagMean,-0.9910814939130435
2,SITTING,tBodyGyro_JerkMagStdv,-0.9895949195652174
2,SITTING,tBodyGyro_JerkMean-X,-0.0936328412826087
2,SITTING,tBodyGyro_JerkMean-Y,-0.04156020291304348
2,SITTING,tBodyGyro_JerkMean-Z,-0.04358509665
2,SITTING,tBodyGyro_JerkStdv-X,-0.9897090230434783
2,SITTING,tBodyGyro_JerkStdv-Y,-0.9908896147826087
2,SITTING,tBodyGyro_JerkStdv-Z,-0.9855423256521739
2,SITTING,tBodyGyro_MagMean,-0.946035087173913
2,SITTING,tBodyGyro_MagStdv,-0.9613136241304348
2,SITTING,tBodyGyro_Mean-X,-0.04547066204347826
2,SITTING,tBodyGyro_Mean-Y,-0.05992867970434783
2,SITTING,tBodyGyro_Mean-Z,0.0412277462173913
2,SITTING,tBodyGyro_Stdv-X,-0.985742027826087
2,SITTING,tBodyGyro_Stdv-Y,-0.9789195269565217
2,SITTING,tBodyGyro_Stdv-Z,-0.9598037086956521
2,SITTING,tGravAccl_MagMean,-0.9678936239130435
2,SITTING,tGravAccl_MagStdv,-0.9530814441304348
2,SITTING,tGravAccl_Mean-X,0.9404772730434783
2,SITTING,tGravAccl_Mean-Y,-0.1056300244987826
2,SITTING,tGravAccl_Mean-Z,0.19872676876086956
2,SITTING,tGravAccl_Stdv-X,-0.9799887608695652
2,SITTING,tGravAccl_Stdv-Y,-0.9567502730434783
2,SITTING,tGravAccl_Stdv-Z,-0.9544158730434783
2,STANDING,fBodyAccl_JerkMagMean,-0.9770652955555555
2,STANDING,fBodyAccl_JerkMagMeanFreq,0.3048718652185185
2,STANDING,fBodyAccl_JerkMagStdv,-0.97516046
2,STANDING,fBodyAccl_JerkMean-X,-0.9809732416666667
2,STANDING,fBodyAccl_JerkMean-Y,-0.970851337962963
2,STANDING,fBodyAccl_JerkMean-Z,-0.979775152037037
2,STANDING,fBodyAccl_JerkMeanFreq-X,0.3314492814814815
2,STANDING,fBodyAccl_JerkMeanFreq-Y,-0.056936829181481484
2,STANDING,fBodyAccl_JerkMeanFreq-Z,0.039649818346296294
2,STANDING,fBodyAccl_JerkStdv-X,-0.9830079237037037
2,STANDING,fBodyAccl_JerkStdv-Y,-0.9735202411111111
2,STANDING,fBodyAccl_JerkStdv-Z,-0.9845999051851851
2,STANDING,fBodyAccl_MagMean,-0.9640521664814815
2,STANDING,fBodyAccl_MagMeanFreq,0.11964996390370371
2,STANDING,fBodyAccl_MagStdv,-0.9605193814814815
2,STANDING,fBodyAccl_Mean-X,-0.9839467398148148
2,STANDING,fBodyAccl_Mean-Y,-0.9598716974074074
2,STANDING,fBodyAccl_Mean-Z,-0.9624711957407408
2,STANDING,fBodyAccl_MeanFreq-X,0.10851918292407407
2,STANDING,fBodyAccl_MeanFreq-Y,0.062337806668333336
2,STANDING,fBodyAccl_MeanFreq-Z,0.10446249960185185
2,STANDING,fBodyAccl_Stdv-X,-0.9890564698148148
2,STANDING,fBodyAccl_Stdv-Y,-0.9579088422222222
2,STANDING,fBodyAccl_Stdv-Z,-0.9464335835185185
2,STANDING,fBodyGyro_JerkMagMean,-0.9778498274074074
2,STANDING,fBodyGyro_JerkMagMeanFreq,0.16066282392592593
2,STANDING,fBodyGyro_JerkMagStdv,-0.9777542981481482
2,STANDING,fBodyGyro_MagMean,-0.9617759048148148
2,STANDING,fBodyGyro_MagMeanFreq,-0.06612660457962963
2,STANDING,fBodyGyro_MagStdv,-0.9567887257407407
2,STANDING,fBodyGyro_Mean-X,-0.967037112037037
2,STANDING,fBodyGyro_Mean-Y,-0.972576152962963
2,STANDING,fBodyGyro_Mean-Z,-0.9606276961111111
2,STANDING,fBodyGyro_MeanFreq-X,-0.10741604507407407
2,STANDING,fBodyGyro_MeanFreq-Y,-0.17116037009629628
2,STANDING,fBodyGyro_MeanFreq-Z,2.2681061074073886e-4
2,STANDING,fBodyGyro_Stdv-X,-0.9749881246296296
2,STANDING,fBodyGyro_Stdv-Y,-0.9710360503703703
2,STANDING,fBodyGyro_Stdv-Z,-0.9697542957407408
2,STANDING,tBodyAccl_JerkMagMean,-0.9804890774074074
2,STANDING,tBodyAccl_JerkMagStdv,-0.9766752801851852
2,STANDING,tBodyAccl_JerkMean-X,0.07475885975925926
2,STANDING,tBodyAccl_JerkMean-Y,0.010329177479444444
2,STANDING,tBodyAccl_JerkMean-Z,-0.008371588467222222
2,STANDING,tBodyAccl_JerkStdv-X,-0.9810857155555556
2,STANDING,tBodyAccl_JerkStdv-Y,-0.9710594396296296
2,STANDING,tBodyAccl_JerkStdv-Z,-0.9828414464814815
2,STANDING,tBodyAccl_MagMean,-0.9658751812962963
2,STANDING,tBodyAccl_MagStdv,-0.957874965
2,STANDING,tBodyAccl_Mean-X,0.27791147222222223
2,STANDING,tBodyAccl_Mean-Y,-0.018420827016666665
2,STANDING,tBodyAccl_Mean-Z,-0.10590853605555556
2,STANDING,tBodyAccl_Stdv-X,-0.9872718892592592
2,STANDING,tBodyAccl_Stdv-Y,-0.9573049892592592
2,STANDING,tBodyAccl_Stdv-Z,-0.9497418512962963
2,STANDING,tBodyGyro_JerkMagMean,-0.9839519042592593
2,STANDING,tBodyGyro_JerkMagStdv,-0.9772044277777778
2,STANDING,tBodyGyro_JerkMean-X,-0.10556215788888888
2,STANDING,tBodyGyro_JerkMean-Y,-0.04224195353703704
2,STANDING,tBodyGyro_JerkMean-Z,-0.054653947942592596
2,STANDING,tBodyGyro_JerkStdv-X,-0.9793240007407408
2,STANDING,tBodyGyro_JerkStdv-Y,-0.9834472585185186
2,STANDING,tBodyGyro_JerkStdv-Z,-0.9736101183333333
2,STANDING,tBodyGyro_MagMean,-0.9634663418518519
2,STANDING,tBodyGyro_MagStdv,-0.9539433803703704
2,STANDING,tBodyGyro_Mean-X,-0.023862387571296297
2,STANDING,tBodyGyro_Mean-Y,-0.08203965775925925
2,STANDING,tBodyGyro_Mean-Z,0.08783516954814814
2,STANDING,tBodyGyro_Stdv-X,-0.9729986298148148
2,STANDING,tBodyGyro_Stdv-Y,-0.9714419964814814
2,STANDING,tBodyGyro_Stdv-Z,-0.9648567018518519
2,STANDING,tGravAccl_MagMean,-0.9658751812962963
2,STANDING,tGravAccl_MagStdv,-0.957874965
2,STANDING,tGravAccl_Mean-X,0.8969285668518518
2,STANDING,tGravAccl_Mean-Y,-0.37006269685185184
2,STANDING,tGravAccl_Mean-Z,0.1297471612222222
2,STANDING,tGravAccl_Stdv-X,-0.9866858187037038
2,STANDING,tGravAccl_Stdv-Y,-0.9741944203703704
2,STANDING,tGravAccl_Stdv-Z,-0.9459270787037037
2,WALKING,fBodyAccl_JerkMagMean,-0.16906435281355933
2,WALKING,fBodyAccl_JerkMagMeanFreq,0.20750092670338982
2,WALKING,fBodyAccl_JerkMagStdv,-0.16409196944915255
2,WALKING,fBodyAccl_JerkMean-X,-0.30461532288135595
2,WALKING,fBodyAccl_JerkMean-Y,-0.07876408366101695
2,WALKING,fBodyAccl_JerkMean-Z,-0.554956709661017
2,WALKING,fBodyAccl_JerkMeanFreq-X,-0.0727101584479661
2,WALKING,fBodyAccl_JerkMeanFreq-Y,-0.26357401818644066
2,WALKING,fBodyAccl_JerkMeanFreq-Z,-0.2548464387559322
2,WALKING,fBodyAccl_JerkStdv-X,-0.31431306340677967
2,WALKING,fBodyAccl_JerkStdv-Y,-0.015332952008474579
2,WALKING,fBodyAccl_JerkStdv-Z,-0.6158981884745762
2,WALKING,fBodyAccl_MagMean,-0.3242894279322034
2,WALKING,fBodyAccl_MagMeanFreq,0.39320620830508474
2,WALKING,fBodyAccl_MagStdv,-0.5771052116949152
2,WALKING,fBodyAccl_Mean-X,-0.34604816101694913
2,WALKING,fBodyAccl_Mean-Y,-0.02190481033220339
2,WALKING,fBodyAccl_Mean-Z,-0.4538063698305085
2,WALKING,fBodyAccl_MeanFreq-X,-0.14579548970338982
2,WALKING,fBodyAccl_MeanFreq-Y,0.19858646650847459
2,WALKING,fBodyAccl_MeanFreq-Z,0.06889952081864407
2,WALKING,fBodyAccl_Stdv-X,-0.45765138372881353
2,WALKING,fBodyAccl_Stdv-Y,-0.16921968620338984
2,WALKING,fBodyAccl_Stdv-Z,-0.455222146440678
2,WALKING,fBodyGyro_JerkMagMean,-0.5832492933898306
2,WALKING,fBodyGyro_JerkMagMeanFreq,0.12634461443949152
2,WALKING,fBodyGyro_JerkMagStdv,-0.5581045547457627
2,WALKING,fBodyGyro_MagMean,-0.5307048147457627
2,WALKING,fBodyGyro_MagMeanFreq,0.3052838252542373
2,WALKING,fBodyGyro_MagStdv,-0.651792839661017
2,WALKING,fBodyGyro_Mean-X,-0.42971353610169494
2,WALKING,fBodyGyro_Mean-Y,-0.5547721122033898
2,WALKING,fBodyGyro_Mean-Z,-0.39665990745762714
2,WALKING,fBodyGyro_MeanFreq-X,0.007279679884745763
2,WALKING,fBodyGyro_MeanFreq-Y,-0.04270093223728814
2,WALKING,fBodyGyro_MeanFreq-Z,0.13975211526949152
2,WALKING,fBodyGyro_Stdv-X,-0.6040530191525424
2,WALKING,fBodyGyro_Stdv-Y,-0.5330469525423729
2,WALKING,fBodyGyro_Stdv-Z,-0.5598566350847458
2,WALKING,tBodyAccl_JerkMagMean,-0.28142415388135594
2,WALKING,tBodyAccl_JerkMagStdv,-0.16415098512711865
2,WALKING,tBodyAccl_JerkMean-X,0.0618080696279661
2,WALKING,tBodyAccl_JerkMean-Y,0.01824926792881356
2,WALKING,tBodyAccl_JerkMean-Z,0.007895337066101694
2,WALKING,tBodyAccl_JerkStdv-X,-0.277530462620339
2,WALKING,tBodyAccl_JerkStdv-Y,-0.01660223628474576
2,WALKING,tBodyAccl_JerkStdv-Z,-0.5860904189830508
2,WALKING,tBodyAccl_MagMean,-0.2904075937288136
2,WALKING,tBodyAccl_MagStdv,-0.4225441693220339
2,WALKING,tBodyAccl_Mean-X,0.27642658644067797
2,WALKING,tBodyAccl_Mean-Y,-0.01859491991457627
2,WALKING,tBodyAccl_Mean-Z,-0.1055003579661017
2,WALKING,tBodyAccl_Stdv-X,-0.4236428384745763
2,WALKING,tBodyAccl_Stdv-Y,-0.07809125331186441
2,WALKING,tBodyAccl_Stdv-Z,-0.42525752491525426
2,WALKING,tBodyGyro_JerkMagMean,-0.5479119503389831
2,WALKING,tBodyGyro_JerkMagStdv,-0.5577981513559322
2,WALKING,tBodyGyro_JerkMean-X,-0.08188334291525423
2,WALKING,tBodyGyro_JerkMean-Y,-0.05382994490677966
2,WALKING,tBodyGyro_JerkMean-Z,-0.051493915683050846
2,WALKING,tBodyGyro_JerkStdv-X,-0.3895498315254237
2,WALKING,tBodyGyro_JerkStdv-Y,-0.6341404361016949
2,WALKING,tBodyGyro_JerkStdv-Z,-0.43549267728813557
2,WALKING,tBodyGyro_MagMean,-0.4465490928813559
2,WALKING,tBodyGyro_MagStdv,-0.5530199162711864
2,WALKING,tBodyGyro_Mean-X,-0.05302581573474576
2,WALKING,tBodyGyro_Mean-Y,-0.04823823169491526
2,WALKING,tBodyGyro_Mean-Z,0.0828336633220339
2,WALKING,tBodyGyro_Stdv-X,-0.5615502557627119
2,WALKING,tBodyGyro_Stdv-Y,-0.5384536677966102
2,WALKING,tBodyGyro_Stdv-Z,-0.4810855350847458
2,WALKING,tGravAccl_MagMean,-0.2904075937288136
2,WALKING,tGravAccl_MagStdv,-0.4225441693220339
2,WALKING,tGravAccl_Mean-X,0.9130173333898305
2,WALKING,tGravAccl_Mean-Y,-0.34660709
2,WALKING,tGravAccl_Mean-Z,0.08472708711864407
2,WALKING,tGravAccl_Stdv-X,-0.9726932013559322
2,WALKING,tGravAccl_Stdv-Y,-0.9721168796610169
2,WALKING,tGravAccl_Stdv-Z,-0.9720728476271187
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkMagMean,0.22224740957659575
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkMagMeanFreq,0.01883551114042553
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkMagStdv,0.2274807325425532
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkMean-X,0.13812068108723405
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkMean-Y,0.09620916076170212
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkMean-Z,-0.27149872110638296
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkMeanFreq-X,-0.1438981495319149
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkMeanFreq-Y,-0.35751450174468086
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkMeanFreq-Z,-0.2347039324468085
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkStdv-X,0.049959062482978725
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkStdv-Y,0.08083334912765958
2,WALKING_DOWNSTAIRS,fBodyAccl_JerkStdv-Z,-0.40822742319148936
2,WALKING_DOWNSTAIRS,fBodyAccl_MagMean,0.2934248265914894
2,WALKING_DOWNSTAIRS,fBodyAccl_MagMeanFreq,0.09383212976170213
2,WALKING_DOWNSTAIRS,fBodyAccl_MagStdv,-0.021478788172340425
